frame,frame,y,x,bottom,right,class,class_str,score,,,scoress,,,frame,,tem,,,Emotion
706,706,0.027161658,0.68329483,0.6702574,0.82024246,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.38538533,,,0.38538533 B/w Confused & Neutal,,,706,,,,,0
707,707,0.29629278,0.003329888,0.9448236,0.3019929,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2810965,,,0.2810965 B/w Confused & Neutal,,,707,,,,,0
708,708,0.024081886,0.68354875,0.6780344,0.8324985,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.352562,,,0.352562 B/w Confused & Neutal,,,708,,,,,5
709,709,0.29726648,0.003257558,0.9450946,0.30206376,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2559624,,,0.2559624 B/w Confused & Neutal,,,709,,,,,-5
710,710,0.024154752,0.68347484,0.6777762,0.8323278,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3438391,,,0.3438391 B/w Confused & Neutal,,,710,,,,,-5
711,711,0.29710576,0.003311947,0.94479096,0.3020264,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25590214,,,0.25590214 B/w Confused & Neutal,,,711,,,,,-5
712,712,0.021346658,0.683399,0.6788962,0.83332115,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3564497,,,0.3564497 B/w Confused & Neutal,,,712,,,,,0
713,713,0.2962597,0.003470331,0.9429681,0.30168885,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25654137,,,0.25654137 B/w Confused & Neutal,,,713,,,,,5
714,714,0.02095741,0.6834187,0.6788453,0.8334524,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.35631466,,,0.35631466 B/w Confused & Neutal,,,714,,,,,5
715,715,0.29640195,0.003260613,0.94301784,0.30185524,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.25495112,,,0.25495112 B/w Confused & Neutal,,,715,,,,,0
716,716,0.015803069,0.6848496,0.6820861,0.8246236,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.43486628,,,0.43486628 B/w Confused & Neutal,,,716,,,,,5
717,717,0.29616413,0.00283359,0.9431406,0.30254656,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2409832,,,0.2409832 B/w Confused & Neutal,,,717,,,,,-5
718,718,0.013490319,0.6852822,0.6829461,0.82471865,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.42865768,,,0.42865768 B/w Confused & Neutal,,,718,,,,,5
719,719,0.29584888,0.002629891,0.9415984,0.30239302,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2269731,,,0.2269731 B/w Confused & Neutal,,,719,,,,,-5
720,720,0.007674336,0.69100726,0.6862676,0.827703,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5028909,,,0.5028909 B/w Confused & Neutal,,,720,,,,,5
721,721,0.29648858,0.002578676,0.9420609,0.30244854,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22235909,,,0.22235909 B/w Confused & Neutal,,,721,,,,,0
722,722,0.00829941,0.6916246,0.68631077,0.82744914,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.5071034,,,0.5071034 B/w Confused & Neutal,,,722,,,,,0
723,723,0.29647803,0.002868131,0.94188845,0.30252874,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.222107,,,0.222107 B/w Confused & Neutal,,,723,,,,,0
724,724,0.010312617,0.69472206,0.6812233,0.8263782,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.32014087,,,0.32014087 B/w Confused & Neutal,,,724,,,,,0
725,725,0.29662946,0.002215117,0.94564474,0.30264837,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2323933,,,0.2323933 B/w Confused & Neutal,,,725,,,,,5
726,726,0.01004979,0.69476694,0.6811962,0.82637304,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.31767684,,,0.31767684 B/w Confused & Neutal,,,726,,,,,-5
727,727,0.29665452,0.002202973,0.9456056,0.3028087,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23258598,,,0.23258598 B/w Confused & Neutal,,,727,,,,,-5
728,728,0.010194689,0.69430864,0.68124557,0.8267242,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.3259848,,,0.3259848 B/w Confused & Neutal,,,728,,,,,-5
729,729,0.2970612,0.001929253,0.94677174,0.3030881,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21368442,,,0.21368442 B/w Confused & Neutal,,,729,,,,,0
730,730,0.0100981,0.6941812,0.6808915,0.8269578,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.32207647,,,0.32207647 B/w Confused & Neutal,,,730,,,,,5
731,731,0.29710084,0.001875818,0.9471447,0.3032089,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21252994,,,0.21252994 B/w Confused & Neutal,,,731,,,,,0
732,732,0.2960392,0.001842082,0.9473196,0.30319527,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22389697,,,0.22389697 B/w Confused & Neutal,,,732,,,,,5
733,733,0.012335837,0.6969006,0.673033,0.8307167,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2031546,,,0.2031546 B/w Confused & Neutal,,,733,,,,,-5
734,734,0.29641107,0.001757309,0.94851065,0.3033024,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2204743,,,0.2204743 B/w Confused & Neutal,,,734,,,,,5
735,735,0.012390435,0.69715613,0.6722037,0.83085495,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2009718,,,0.2009718 B/w Confused & Neutal,,,735,,,,,0
736,736,0.005493552,0.6963767,0.6773344,0.82663524,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.26252508,,,0.26252508 B/w Confused & Neutal,,,736,,,,,5
737,737,0.2955076,0.0026218,0.9434784,0.30230823,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21743113,,,0.21743113 B/w Confused & Neutal,,,737,,,,,0
738,738,0.006620228,0.69628996,0.6753413,0.825496,1,97.3 - Up temp/97.4- Lower temp/97-Nose,0.2709965,,,0.2709965 B/w Confused & Neutal,,,738,,,,,0
739,739,0.29546848,0.002664685,0.9433222,0.30222902,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21403734,,,0.21403734 B/w Confused & Neutal,,,739,,,,,0
740,740,0.2955545,0.00309439,0.94261277,0.30250466,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21530914,,,0.21530914 B/w Confused & Neutal,,,740,,,,,0
741,741,0.29544225,0.003052086,0.94273484,0.3025103,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21712078,,,0.21712078 B/w Confused & Neutal,,,741,,,,,5
742,742,0.29033378,0.012631401,0.9070709,0.280635,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22250757,,,0.22250757 B/w Confused & Neutal,,,742,,,,,-5
743,743,0.29053628,0.012981564,0.9055939,0.28048128,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22438549,,,0.22438549 B/w Confused & Neutal,,,743,,,,,-5
744,744,0.29523727,0.002250761,0.94334984,0.30365786,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24160197,,,0.24160197 B/w Confused & Neutal,,,744,,,,,-5
745,745,0.29532722,0.002236575,0.9430449,0.30363104,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23870751,,,0.23870751 B/w Confused & Neutal,,,745,,,,,0
746,746,0.29531437,0.002400741,0.9427721,0.30343795,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23462692,,,0.23462692 B/w Confused & Neutal,,,746,,,,,5
747,747,0.2953576,0.002376452,0.9426558,0.30347127,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23011555,,,0.23011555 B/w Confused & Neutal,,,747,,,,,0
748,748,0.2909648,0.012422025,0.9022788,0.28002954,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21787478,,,0.21787478 B/w Confused & Neutal,,,748,,,,,5
749,749,0.2911201,0.012627825,0.90146655,0.2798534,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21796192,,,0.21796192 B/w Confused & Neutal,,,749,,,,,-5
750,750,0.29079908,0.012704879,0.90195066,0.28004837,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21935406,,,0.21935406 B/w Confused & Neutal,,,750,,,,,5
751,751,0.29084617,0.01278995,0.9004161,0.2800017,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.21839614,,,0.21839614 B/w Confused & Neutal,,,751,,,,,5
752,752,0.29103208,0.013351858,0.90533304,0.2800311,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22559448,,,0.22559448 B/w Confused & Neutal,,,752,,,,,5
753,753,0.29138085,0.013924807,0.9022807,0.28006896,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22082627,,,0.22082627 B/w Confused & Neutal,,,753,,,,,0
754,754,0.2912407,0.014059812,0.9040532,0.28015578,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22870114,,,0.22870114 B/w Confused & Neutal,,,754,,,,,0
755,755,0.29122695,0.014061749,0.9075484,0.28045678,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2318847,,,0.2318847 B/w Confused & Neutal,,,755,,,,,0
756,756,0.29131964,0.013928071,0.89980316,0.28014076,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24079517,,,0.24079517 B/w Confused & Neutal,,,756,,,,,0
757,757,0.2949025,0.003310472,0.93873984,0.3020733,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23337255,,,0.23337255 B/w Confused & Neutal,,,757,,,,,5
758,758,0.2949557,0.003992513,0.9394764,0.30210435,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22423361,,,0.22423361 B/w Confused & Neutal,,,758,,,,,-5
759,759,0.2942035,0.003675312,0.9419882,0.30286586,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23361416,,,0.23361416 B/w Confused & Neutal,,,759,,,,,-5
760,760,0.29482928,0.004176468,0.9398279,0.30244774,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.24867927,,,0.24867927 B/w Confused & Neutal,,,760,,,,,-5
761,761,0.2950413,0.00410752,0.93959427,0.30256832,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23743686,,,0.23743686 B/w Confused & Neutal,,,761,,,,,0
762,762,0.2947738,0.003864288,0.9412036,0.30266467,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.22771913,,,0.22771913 B/w Confused & Neutal,,,762,,,,,5
763,763,0.29478917,0.004072383,0.9405949,0.30257618,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23112836,,,0.23112836 B/w Confused & Neutal,,,763,,,,,0
764,764,0.2962166,0.003833666,0.9400933,0.30277503,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.254367,,,0.254367 B/w Confused & Neutal,,,764,,,,,5
765,765,0.2961535,0.003715351,0.93952805,0.30271345,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2534379,,,0.2534379 B/w Confused & Neutal,,,765,,,,,-5
766,766,0.29550493,0.003226534,0.93854606,0.30280483,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.23775832,,,0.23775832 B/w Confused & Neutal,,,766,,,,,5
767,767,0.29537055,0.003111094,0.93842506,0.3023616,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.2288415,,,0.2288415 B/w Confused & Neutal,,,767,,,,,-5
768,768,0.29097664,0.013976365,0.89028597,0.2796774,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20409742,,,0.20409742 B/w Confused & Neutal,,,768,,,,,5
769,769,0.29073688,0.013924897,0.8937137,0.2796345,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20437457,,,0.20437457 B/w Confused & Neutal,,,769,,,,,0
770,770,0.29072887,0.013932183,0.893495,0.27962875,47,98.8 - Up temp/98.8- Lower temp/97.8-Nose,0.20440301,,,0.20440301 B/w Confused & Neutal,,,770,,,,,0
771,771,0.09431794,0.37962848,0.4682376,0.6080859,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50831,,,0.50831 B/w Confused & Neutal,,,771,,,,,0
772,772,0.09429897,0.37964728,0.4681357,0.6080916,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5066786,,,0.5066786 B/w Confused & Neutal,,,772,,,,,0
773,773,0.09428178,0.37965834,0.46813738,0.6080906,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50555086,,,0.50555086 B/w Confused & Neutal,,,773,,,,,5
774,774,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,774,,,,,-5
775,775,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,775,,,,,-5
776,776,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,776,,,,,-5
777,777,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,777,,,,,0
778,778,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,778,,,,,5
779,779,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,779,,,,,0
780,780,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,780,,,,,5
781,781,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,781,,,,,-5
782,782,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,782,,,,,5
783,783,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,783,,,,,0
784,784,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,784,,,,,5
785,785,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,785,,,,,0
786,786,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,786,,,,,0
787,787,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,787,,,,,0
788,788,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,788,,,,,0
789,789,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,789,,,,,5
790,790,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,790,,,,,-5
791,791,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,791,,,,,-5
792,792,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,792,,,,,-5
793,793,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,793,,,,,0
794,794,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,794,,,,,5
795,795,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,795,,,,,0
796,796,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,796,,,,,5
797,797,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,797,,,,,-5
798,798,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,798,,,,,5
799,799,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,799,,,,,5
800,800,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,800,,,,,5
801,801,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,801,,,,,0
802,802,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,802,,,,,0
803,803,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,803,,,,,0
804,804,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,804,,,,,0
805,805,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,805,,,,,5
806,806,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,806,,,,,-5
807,807,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,807,,,,,-5
808,808,0.094281435,0.3796584,0.4681381,0.60809064,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.50554234,,,0.50554234 B/w Confused & Neutal,,,808,,,,,-5
809,809,0.09390959,0.3790092,0.4678389,0.60826,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55909914,,,0.55909914 B/w Confused & Neutal,,,809,,,,,0
810,810,0.093902454,0.37899497,0.467857,0.60825837,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5598696,,,0.5598696 B/w Confused & Neutal,,,810,,,,,5
811,811,0.09390618,0.3790143,0.46780634,0.60825735,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5588542,,,0.5588542 B/w Confused & Neutal,,,811,,,,,5
812,812,0.09390555,0.37902686,0.4678018,0.6082615,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55856943,,,0.55856943 B/w Confused & Neutal,,,812,,,,,0
813,813,0.09390667,0.3790281,0.46780726,0.6082593,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584626,,,0.5584626 B/w Confused & Neutal,,,813,,,,,5
814,814,0.09390649,0.3790281,0.46780726,0.6082593,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584839,,,0.5584839 B/w Confused & Neutal,,,814,,,,,-5
815,815,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,815,,,,,5
816,816,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,816,,,,,-5
817,817,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,817,,,,,5
818,818,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,818,,,,,0
819,819,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584568,,,0.5584568 B/w Confused & Neutal,,,819,,,,,0
820,820,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.5584568,,,0.5584568 B/w Confused & Neutal,,,820,,,,,0
821,821,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,821,,,,,0
822,822,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,822,,,,,5
823,823,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,823,,,,,-5
824,824,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,824,,,,,-5
825,825,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,825,,,,,-5
826,826,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,826,,,,,0
827,827,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,827,,,,,5
828,828,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,828,,,,,0
829,829,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,829,,,,,5
830,830,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,830,,,,,-5
831,831,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,831,,,,,5
832,832,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,832,,,,,0
833,833,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,833,,,,,5
834,834,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,834,,,,,0
835,835,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,835,,,,,0
836,836,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,836,,,,,0
837,837,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,837,,,,,0
838,838,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,838,,,,,5
839,839,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,839,,,,,-5
840,840,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,840,,,,,-5
841,841,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,841,,,,,-5
842,842,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,842,,,,,0
843,843,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,843,,,,,5
844,844,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,844,,,,,0
845,845,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,845,,,,,5
846,846,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,846,,,,,-5
847,847,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,847,,,,,5
848,848,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,848,,,,,5
849,849,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,849,,,,,5
850,850,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,850,,,,,0
851,851,0.09390679,0.37902814,0.46780697,0.6082592,85,98.9 - Up temp/97.8- Lower temp/97.9-Nose,0.55845684,,,0.55845684 B/w Confused & Neutal,,,851,,,,,0
